mes_vnueva;Cod_Depto;Depto;Mpio_divipola;Mpio;ciiu2dig;Ofertas_empleo;Pestaña;ciiu2dig a texto
09;76;VALLE DEL CAUCA;76892;YUMBO;265;1;Total_Mpio_Ocu_3d_Sep;Artistas creativos e interpretativos
09;76;VALLE DEL CAUCA;76892;YUMBO;311;8;Total_Mpio_Ocu_3d_Sep;Técnicos en ciencias físicas y en ingeniería
09;76;VALLE DEL CAUCA;76892;YUMBO;313;10;Total_Mpio_Ocu_3d_Sep;Técnicos en control de procesos
09;76;VALLE DEL CAUCA;76892;YUMBO;315;1;Total_Mpio_Ocu_3d_Sep;Técnicos y controladores en navegación marítima y aeronáutica
09;76;VALLE DEL CAUCA;76892;YUMBO;321;1;Total_Mpio_Ocu_3d_Sep;Técnicos médicos y farmacéuticos
09;76;VALLE DEL CAUCA;76892;YUMBO;322;1;Total_Mpio_Ocu_3d_Sep;Profesionales de nivel medio de enfermería y partería
09;76;VALLE DEL CAUCA;76892;YUMBO;325;6;Total_Mpio_Ocu_3d_Sep;Otros profesionales de nivel medio de la salud
09;76;VALLE DEL CAUCA;76892;YUMBO;331;5;Total_Mpio_Ocu_3d_Sep;Profesionales de nivel medio en finanzas y matemáticas
09;76;VALLE DEL CAUCA;76892;YUMBO;341;2;Total_Mpio_Ocu_3d_Sep;Profesionales de nivel medio de servicios jurídicos sociales y religiosos
09;76;VALLE DEL CAUCA;76892;YUMBO;343;2;Total_Mpio_Ocu_3d_Sep;Profesionales de nivel medio en actividades culturales artísticas y culinarias
09;76;VALLE DEL CAUCA;76892;YUMBO;421;1;Total_Mpio_Ocu_3d_Sep;Pagadores y cobradores de ventanilla y afines
09;76;VALLE DEL CAUCA;76892;YUMBO;422;16;Total_Mpio_Ocu_3d_Sep;Empleados de servicios de información al cliente
09;76;VALLE DEL CAUCA;76892;YUMBO;431;12;Total_Mpio_Ocu_3d_Sep;Auxiliares contables y financieros
09;76;VALLE DEL CAUCA;76892;YUMBO;432;33;Total_Mpio_Ocu_3d_Sep;Empleados encargados del registro de materiales y de transportes
09;76;VALLE DEL CAUCA;76892;YUMBO;441;1;Total_Mpio_Ocu_3d_Sep;Otro personal de apoyo administrativo
09;76;VALLE DEL CAUCA;76892;YUMBO;515;10;Total_Mpio_Ocu_3d_Sep;Supervisores de mantenimiento y limpieza de edificios
09;76;VALLE DEL CAUCA;76892;YUMBO;516;1;Total_Mpio_Ocu_3d_Sep;Otros trabajadores de servicios personales
09;76;VALLE DEL CAUCA;76892;YUMBO;522;27;Total_Mpio_Ocu_3d_Sep;Comerciantes y vendedores de tiendas y almacenes
09;76;VALLE DEL CAUCA;76892;YUMBO;523;5;Total_Mpio_Ocu_3d_Sep;Cajeros y expendedores de billetes
09;76;VALLE DEL CAUCA;76892;YUMBO;524;3;Total_Mpio_Ocu_3d_Sep;Otros vendedores
09;76;VALLE DEL CAUCA;76892;YUMBO;541;4;Total_Mpio_Ocu_3d_Sep;Personal de los servicios de protección
09;76;VALLE DEL CAUCA;76892;YUMBO;611;2;Total_Mpio_Ocu_3d_Sep;Agricultores y trabajadores calificados de jardines y de cultivos para el mercado
09;76;VALLE DEL CAUCA;76892;YUMBO;711;10;Total_Mpio_Ocu_3d_Sep;Oficiales y operarios de la construcción (obra gruesa) y afines
09;76;VALLE DEL CAUCA;76892;YUMBO;721;5;Total_Mpio_Ocu_3d_Sep;Moldeadores soldadores chapistas caldereros montadores de estructuras metálicas y afines
09;76;VALLE DEL CAUCA;76892;YUMBO;723;5;Total_Mpio_Ocu_3d_Sep;Mecánicos y reparadores de máquinas
09;76;VALLE DEL CAUCA;76892;YUMBO;731;6;Total_Mpio_Ocu_3d_Sep;Artesanos
09;76;VALLE DEL CAUCA;76892;YUMBO;732;1;Total_Mpio_Ocu_3d_Sep;Oficiales y operarios de las artes gráficas
09;76;VALLE DEL CAUCA;76892;YUMBO;739;2;Total_Mpio_Ocu_3d_Sep;Artesanos no clasificados en otros grupos primarios
09;76;VALLE DEL CAUCA;76892;YUMBO;741;4;Total_Mpio_Ocu_3d_Sep;Instaladores y reparadores de equipos eléctricos
09;76;VALLE DEL CAUCA;76892;YUMBO;742;1;Total_Mpio_Ocu_3d_Sep;Instaladores y reparadores de equipos electrónicos y de telecomunicaciones
09;76;VALLE DEL CAUCA;76892;YUMBO;751;1;Total_Mpio_Ocu_3d_Sep;Oficiales y operarios de procesamiento de alimentos y afines
09;76;VALLE DEL CAUCA;76892;YUMBO;753;4;Total_Mpio_Ocu_3d_Sep;Oficiales y operarios de la confección y afines
09;76;VALLE DEL CAUCA;76892;YUMBO;754;12;Total_Mpio_Ocu_3d_Sep;Otros oficiales operarios y artesanos de artes mecánicas y de otros oficios
09;76;VALLE DEL CAUCA;76892;YUMBO;811;2;Total_Mpio_Ocu_3d_Sep;Operadores de instalaciones mineras y de extracción y procesamiento de minerales
09;76;VALLE DEL CAUCA;76892;YUMBO;818;12;Total_Mpio_Ocu_3d_Sep;Otros operadores de máquinas y de instalaciones fijas
09;76;VALLE DEL CAUCA;76892;YUMBO;833;9;Total_Mpio_Ocu_3d_Sep;Conductores de camiones pesados y autobuses
09;76;VALLE DEL CAUCA;76892;YUMBO;834;4;Total_Mpio_Ocu_3d_Sep;Operadores de equipos pesados móviles
09;76;VALLE DEL CAUCA;76892;YUMBO;912;1;Total_Mpio_Ocu_3d_Sep;Limpiadores de vehículos ventanas ropa y otra limpieza a mano
09;76;VALLE DEL CAUCA;76892;YUMBO;962;2;Total_Mpio_Ocu_3d_Sep;Otras ocupaciones elementales
09;76;VALLE DEL CAUCA;76895;ZARZAL;;7;Total_Mpio_Ocu_3d_Sep;
09;76;VALLE DEL CAUCA;76895;ZARZAL;321;1;Total_Mpio_Ocu_3d_Sep;Técnicos médicos y farmacéuticos
09;76;VALLE DEL CAUCA;76895;ZARZAL;432;2;Total_Mpio_Ocu_3d_Sep;Empleados encargados del registro de materiales y de transportes
09;76;VALLE DEL CAUCA;76895;ZARZAL;522;2;Total_Mpio_Ocu_3d_Sep;Comerciantes y vendedores de tiendas y almacenes
09;76;VALLE DEL CAUCA;76895;ZARZAL;523;2;Total_Mpio_Ocu_3d_Sep;Cajeros y expendedores de billetes
09;76;VALLE DEL CAUCA;76895;ZARZAL;524;1;Total_Mpio_Ocu_3d_Sep;Otros vendedores
09;76;VALLE DEL CAUCA;76895;ZARZAL;541;1;Total_Mpio_Ocu_3d_Sep;Personal de los servicios de protección
09;76;VALLE DEL CAUCA;76895;ZARZAL;611;1;Total_Mpio_Ocu_3d_Sep;Agricultores y trabajadores calificados de jardines y de cultivos para el mercado
09;76;VALLE DEL CAUCA;76895;ZARZAL;711;1;Total_Mpio_Ocu_3d_Sep;Oficiales y operarios de la construcción (obra gruesa) y afines
09;76;VALLE DEL CAUCA;76895;ZARZAL;818;2;Total_Mpio_Ocu_3d_Sep;Otros operadores de máquinas y de instalaciones fijas
09;8;ATLANTICO;8001;BARRANQUILLA;;739;Total_Mpio_Ocu_3d_Sep;
09;8;ATLANTICO;8001;BARRANQUILLA;121;2;Total_Mpio_Ocu_3d_Sep;Directores de administración y servicios
09;8;ATLANTICO;8001;BARRANQUILLA;122;7;Total_Mpio_Ocu_3d_Sep;Directores de ventas comercialización y desarrollo
09;8;ATLANTICO;8001;BARRANQUILLA;142;3;Total_Mpio_Ocu_3d_Sep;Gerentes de comercios al por mayor y al por menor
09;8;ATLANTICO;8001;BARRANQUILLA;211;10;Total_Mpio_Ocu_3d_Sep;Físicos químicos y afines
09;8;ATLANTICO;8001;BARRANQUILLA;212;12;Total_Mpio_Ocu_3d_Sep;Matemáticos actuarios y estadísticos
09;8;ATLANTICO;8001;BARRANQUILLA;213;31;Total_Mpio_Ocu_3d_Sep;Profesionales en ciencias biológicas
09;8;ATLANTICO;8001;BARRANQUILLA;214;95;Total_Mpio_Ocu_3d_Sep;Ingenieros (excluyendo electrotecnólogos)
09;8;ATLANTICO;8001;BARRANQUILLA;215;4;Total_Mpio_Ocu_3d_Sep;Ingenieros en electrotecnología
09;8;ATLANTICO;8001;BARRANQUILLA;216;17;Total_Mpio_Ocu_3d_Sep;Arquitectos urbanistas agrimensores y diseñadores
09;8;ATLANTICO;8001;BARRANQUILLA;221;26;Total_Mpio_Ocu_3d_Sep;Médicos
09;8;ATLANTICO;8001;BARRANQUILLA;222;26;Total_Mpio_Ocu_3d_Sep;Profesionales de enfermería y partería
09;8;ATLANTICO;8001;BARRANQUILLA;225;1;Total_Mpio_Ocu_3d_Sep;Veterinarios
09;8;ATLANTICO;8001;BARRANQUILLA;226;37;Total_Mpio_Ocu_3d_Sep;Otros profesionales de la salud
09;8;ATLANTICO;8001;BARRANQUILLA;231;5;Total_Mpio_Ocu_3d_Sep;Profesores de universidades y de la enseñanza superior
09;8;ATLANTICO;8001;BARRANQUILLA;235;19;Total_Mpio_Ocu_3d_Sep;Otros profesionales de la enseñanza
09;8;ATLANTICO;8001;BARRANQUILLA;241;40;Total_Mpio_Ocu_3d_Sep;Especialistas en finanzas
09;8;ATLANTICO;8001;BARRANQUILLA;242;16;Total_Mpio_Ocu_3d_Sep;Especialistas en organización de administración
09;8;ATLANTICO;8001;BARRANQUILLA;243;11;Total_Mpio_Ocu_3d_Sep;Profesionales de las ventas la comercialización y las relaciones públicas
09;8;ATLANTICO;8001;BARRANQUILLA;251;45;Total_Mpio_Ocu_3d_Sep;Desarrolladores y analistas de software y multimedia
09;8;ATLANTICO;8001;BARRANQUILLA;261;13;Total_Mpio_Ocu_3d_Sep;Profesionales en derecho
09;8;ATLANTICO;8001;BARRANQUILLA;263;27;Total_Mpio_Ocu_3d_Sep;Especialistas en ciencias sociales y teología
09;8;ATLANTICO;8001;BARRANQUILLA;264;1;Total_Mpio_Ocu_3d_Sep;Autores periodistas y lingüistas
09;8;ATLANTICO;8001;BARRANQUILLA;265;4;Total_Mpio_Ocu_3d_Sep;Artistas creativos e interpretativos
09;8;ATLANTICO;8001;BARRANQUILLA;311;51;Total_Mpio_Ocu_3d_Sep;Técnicos en ciencias físicas y en ingeniería
09;8;ATLANTICO;8001;BARRANQUILLA;312;2;Total_Mpio_Ocu_3d_Sep;Supervisores en ingeniería de minas de industrias manufactureras y de la construcción
09;8;ATLANTICO;8001;BARRANQUILLA;313;67;Total_Mpio_Ocu_3d_Sep;Técnicos en control de procesos
09;8;ATLANTICO;8001;BARRANQUILLA;314;2;Total_Mpio_Ocu_3d_Sep;Técnicos y profesionales de nivel medio en ciencias biológicas y afines
09;8;ATLANTICO;8001;BARRANQUILLA;315;3;Total_Mpio_Ocu_3d_Sep;Técnicos y controladores en navegación marítima y aeronáutica
09;8;ATLANTICO;8001;BARRANQUILLA;321;16;Total_Mpio_Ocu_3d_Sep;Técnicos médicos y farmacéuticos
09;8;ATLANTICO;8001;BARRANQUILLA;322;30;Total_Mpio_Ocu_3d_Sep;Profesionales de nivel medio de enfermería y partería
09;8;ATLANTICO;8001;BARRANQUILLA;325;43;Total_Mpio_Ocu_3d_Sep;Otros profesionales de nivel medio de la salud
09;8;ATLANTICO;8001;BARRANQUILLA;331;13;Total_Mpio_Ocu_3d_Sep;Profesionales de nivel medio en finanzas y matemáticas
09;8;ATLANTICO;8001;BARRANQUILLA;332;5;Total_Mpio_Ocu_3d_Sep;Agentes comerciales y corredores
09;8;ATLANTICO;8001;BARRANQUILLA;333;12;Total_Mpio_Ocu_3d_Sep;Agentes de servicios comerciales
09;8;ATLANTICO;8001;BARRANQUILLA;335;2;Total_Mpio_Ocu_3d_Sep;Agentes de la administración pública para la aplicación de la ley y afines
09;8;ATLANTICO;8001;BARRANQUILLA;341;25;Total_Mpio_Ocu_3d_Sep;Profesionales de nivel medio de servicios jurídicos sociales y religiosos
09;8;ATLANTICO;8001;BARRANQUILLA;343;8;Total_Mpio_Ocu_3d_Sep;Profesionales de nivel medio en actividades culturales artísticas y culinarias
09;8;ATLANTICO;8001;BARRANQUILLA;351;8;Total_Mpio_Ocu_3d_Sep;Técnicos en operaciones de tecnología de la información y las comunicaciones y asistencia al usuario
09;8;ATLANTICO;8001;BARRANQUILLA;352;11;Total_Mpio_Ocu_3d_Sep;Técnicos en telecomunicaciones y radiodifusión
09;8;ATLANTICO;8001;BARRANQUILLA;412;2;Total_Mpio_Ocu_3d_Sep;Secretarios (general)
09;8;ATLANTICO;8001;BARRANQUILLA;413;3;Total_Mpio_Ocu_3d_Sep;Operadores de máquinas de oficina
09;8;ATLANTICO;8001;BARRANQUILLA;421;16;Total_Mpio_Ocu_3d_Sep;Pagadores y cobradores de ventanilla y afines
09;8;ATLANTICO;8001;BARRANQUILLA;422;231;Total_Mpio_Ocu_3d_Sep;Empleados de servicios de información al cliente
09;8;ATLANTICO;8001;BARRANQUILLA;431;49;Total_Mpio_Ocu_3d_Sep;Auxiliares contables y financieros
09;8;ATLANTICO;8001;BARRANQUILLA;432;68;Total_Mpio_Ocu_3d_Sep;Empleados encargados del registro de materiales y de transportes
09;8;ATLANTICO;8001;BARRANQUILLA;441;9;Total_Mpio_Ocu_3d_Sep;Otro personal de apoyo administrativo
09;8;ATLANTICO;8001;BARRANQUILLA;512;14;Total_Mpio_Ocu_3d_Sep;Cocineros
09;8;ATLANTICO;8001;BARRANQUILLA;513;6;Total_Mpio_Ocu_3d_Sep;Camareros
09;8;ATLANTICO;8001;BARRANQUILLA;514;4;Total_Mpio_Ocu_3d_Sep;Peluqueros especialistas en tratamientos de belleza y afines
09;8;ATLANTICO;8001;BARRANQUILLA;515;4;Total_Mpio_Ocu_3d_Sep;Supervisores de mantenimiento y limpieza de edificios
09;8;ATLANTICO;8001;BARRANQUILLA;516;7;Total_Mpio_Ocu_3d_Sep;Otros trabajadores de servicios personales
09;8;ATLANTICO;8001;BARRANQUILLA;522;316;Total_Mpio_Ocu_3d_Sep;Comerciantes y vendedores de tiendas y almacenes
09;8;ATLANTICO;8001;BARRANQUILLA;523;23;Total_Mpio_Ocu_3d_Sep;Cajeros y expendedores de billetes
09;8;ATLANTICO;8001;BARRANQUILLA;524;82;Total_Mpio_Ocu_3d_Sep;Otros vendedores
09;8;ATLANTICO;8001;BARRANQUILLA;541;23;Total_Mpio_Ocu_3d_Sep;Personal de los servicios de protección
09;8;ATLANTICO;8001;BARRANQUILLA;611;9;Total_Mpio_Ocu_3d_Sep;Agricultores y trabajadores calificados de jardines y de cultivos para el mercado
09;8;ATLANTICO;8001;BARRANQUILLA;612;1;Total_Mpio_Ocu_3d_Sep;Criadores y trabajadores pecuarios calificados de la cría de animales para el mercado y afines
09;8;ATLANTICO;8001;BARRANQUILLA;711;24;Total_Mpio_Ocu_3d_Sep;Oficiales y operarios de la construcción (obra gruesa) y afines
09;8;ATLANTICO;8001;BARRANQUILLA;712;1;Total_Mpio_Ocu_3d_Sep;Oficiales y operarios de la construcción (trabajos de acabado) y afines
09;8;ATLANTICO;8001;BARRANQUILLA;721;11;Total_Mpio_Ocu_3d_Sep;Moldeadores soldadores chapistas caldereros montadores de estructuras metálicas y afines
09;8;ATLANTICO;8001;BARRANQUILLA;722;4;Total_Mpio_Ocu_3d_Sep;Herreros herramentistas y afines
09;8;ATLANTICO;8001;BARRANQUILLA;723;12;Total_Mpio_Ocu_3d_Sep;Mecánicos y reparadores de máquinas
09;8;ATLANTICO;8001;BARRANQUILLA;731;4;Total_Mpio_Ocu_3d_Sep;Artesanos
09;8;ATLANTICO;8001;BARRANQUILLA;739;10;Total_Mpio_Ocu_3d_Sep;Artesanos no clasificados en otros grupos primarios
09;8;ATLANTICO;8001;BARRANQUILLA;741;21;Total_Mpio_Ocu_3d_Sep;Instaladores y reparadores de equipos eléctricos
09;8;ATLANTICO;8001;BARRANQUILLA;742;11;Total_Mpio_Ocu_3d_Sep;Instaladores y reparadores de equipos electrónicos y de telecomunicaciones
09;8;ATLANTICO;8001;BARRANQUILLA;751;9;Total_Mpio_Ocu_3d_Sep;Oficiales y operarios de procesamiento de alimentos y afines
09;8;ATLANTICO;8001;BARRANQUILLA;753;1;Total_Mpio_Ocu_3d_Sep;Oficiales y operarios de la confección y afines
09;8;ATLANTICO;8001;BARRANQUILLA;754;44;Total_Mpio_Ocu_3d_Sep;Otros oficiales operarios y artesanos de artes mecánicas y de otros oficios
09;8;ATLANTICO;8001;BARRANQUILLA;811;11;Total_Mpio_Ocu_3d_Sep;Operadores de instalaciones mineras y de extracción y procesamiento de minerales
09;8;ATLANTICO;8001;BARRANQUILLA;812;1;Total_Mpio_Ocu_3d_Sep;Operadores de instalaciones de procesamiento y recubridoras de metales
09;8;ATLANTICO;8001;BARRANQUILLA;815;1;Total_Mpio_Ocu_3d_Sep;Operadores de máquinas para fabricar productos textiles y artículos de piel y cuero
09;8;ATLANTICO;8001;BARRANQUILLA;818;37;Total_Mpio_Ocu_3d_Sep;Otros operadores de máquinas y de instalaciones fijas
09;8;ATLANTICO;8001;BARRANQUILLA;832;9;Total_Mpio_Ocu_3d_Sep;Conductores de automóviles camionetas y motocicletas
09;8;ATLANTICO;8001;BARRANQUILLA;833;11;Total_Mpio_Ocu_3d_Sep;Conductores de camiones pesados y autobuses
09;8;ATLANTICO;8001;BARRANQUILLA;834;19;Total_Mpio_Ocu_3d_Sep;Operadores de equipos pesados móviles
09;8;ATLANTICO;8001;BARRANQUILLA;911;7;Total_Mpio_Ocu_3d_Sep;Limpiadores y asistentes domésticos de hoteles y oficinas
09;8;ATLANTICO;8001;BARRANQUILLA;912;8;Total_Mpio_Ocu_3d_Sep;Limpiadores de vehículos ventanas ropa y otra limpieza a mano
09;8;ATLANTICO;8001;BARRANQUILLA;931;1;Total_Mpio_Ocu_3d_Sep;Peones de la minería y la construcción
09;8;ATLANTICO;8001;BARRANQUILLA;941;10;Total_Mpio_Ocu_3d_Sep;Ayudantes de preparación de alimentos
09;8;ATLANTICO;8001;BARRANQUILLA;962;36;Total_Mpio_Ocu_3d_Sep;Otras ocupaciones elementales
09;8;ATLANTICO;8078;BARANOA;;4;Total_Mpio_Ocu_3d_Sep;
09;8;ATLANTICO;8078;BARANOA;213;1;Total_Mpio_Ocu_3d_Sep;Profesionales en ciencias biológicas
09;8;ATLANTICO;8078;BARANOA;222;1;Total_Mpio_Ocu_3d_Sep;Profesionales de enfermería y partería
09;8;ATLANTICO;8078;BARANOA;421;1;Total_Mpio_Ocu_3d_Sep;Pagadores y cobradores de ventanilla y afines
09;8;ATLANTICO;8078;BARANOA;432;1;Total_Mpio_Ocu_3d_Sep;Empleados encargados del registro de materiales y de transportes
09;8;ATLANTICO;8078;BARANOA;522;1;Total_Mpio_Ocu_3d_Sep;Comerciantes y vendedores de tiendas y almacenes
09;8;ATLANTICO;8078;BARANOA;754;1;Total_Mpio_Ocu_3d_Sep;Otros oficiales operarios y artesanos de artes mecánicas y de otros oficios
09;8;ATLANTICO;8078;BARANOA;832;1;Total_Mpio_Ocu_3d_Sep;Conductores de automóviles camionetas y motocicletas
09;8;ATLANTICO;8141;CANDELARIA;213;1;Total_Mpio_Ocu_3d_Sep;Profesionales en ciencias biológicas
09;8;ATLANTICO;8141;CANDELARIA;216;1;Total_Mpio_Ocu_3d_Sep;Arquitectos urbanistas agrimensores y diseñadores
09;8;ATLANTICO;8141;CANDELARIA;311;1;Total_Mpio_Ocu_3d_Sep;Técnicos en ciencias físicas y en ingeniería
09;8;ATLANTICO;8141;CANDELARIA;431;1;Total_Mpio_Ocu_3d_Sep;Auxiliares contables y financieros
09;8;ATLANTICO;8141;CANDELARIA;432;1;Total_Mpio_Ocu_3d_Sep;Empleados encargados del registro de materiales y de transportes
09;8;ATLANTICO;8141;CANDELARIA;612;1;Total_Mpio_Ocu_3d_Sep;Criadores y trabajadores pecuarios calificados de la cría de animales para el mercado y afines
09;8;ATLANTICO;8141;CANDELARIA;739;1;Total_Mpio_Ocu_3d_Sep;Artesanos no clasificados en otros grupos primarios
09;8;ATLANTICO;8141;CANDELARIA;834;1;Total_Mpio_Ocu_3d_Sep;Operadores de equipos pesados móviles
09;8;ATLANTICO;8296;GALAPA;;7;Total_Mpio_Ocu_3d_Sep;
09;8;ATLANTICO;8296;GALAPA;311;1;Total_Mpio_Ocu_3d_Sep;Técnicos en ciencias físicas y en ingeniería
09;8;ATLANTICO;8296;GALAPA;313;2;Total_Mpio_Ocu_3d_Sep;Técnicos en control de procesos
09;8;ATLANTICO;8296;GALAPA;422;2;Total_Mpio_Ocu_3d_Sep;Empleados de servicios de información al cliente
09;8;ATLANTICO;8296;GALAPA;432;5;Total_Mpio_Ocu_3d_Sep;Empleados encargados del registro de materiales y de transportes
09;8;ATLANTICO;8296;GALAPA;754;1;Total_Mpio_Ocu_3d_Sep;Otros oficiales operarios y artesanos de artes mecánicas y de otros oficios
09;8;ATLANTICO;8296;GALAPA;818;1;Total_Mpio_Ocu_3d_Sep;Otros operadores de máquinas y de instalaciones fijas
09;8;ATLANTICO;8296;GALAPA;834;1;Total_Mpio_Ocu_3d_Sep;Operadores de equipos pesados móviles
09;8;ATLANTICO;8296;GALAPA;962;1;Total_Mpio_Ocu_3d_Sep;Otras ocupaciones elementales
09;8;ATLANTICO;8421;LURUACO;541;1;Total_Mpio_Ocu_3d_Sep;Personal de los servicios de protección
09;8;ATLANTICO;8433;MALAMBO;;15;Total_Mpio_Ocu_3d_Sep;
09;8;ATLANTICO;8433;MALAMBO;214;1;Total_Mpio_Ocu_3d_Sep;Ingenieros (excluyendo electrotecnólogos)
09;8;ATLANTICO;8433;MALAMBO;215;1;Total_Mpio_Ocu_3d_Sep;Ingenieros en electrotecnología
09;8;ATLANTICO;8433;MALAMBO;243;1;Total_Mpio_Ocu_3d_Sep;Profesionales de las ventas la comercialización y las relaciones públicas
09;8;ATLANTICO;8433;MALAMBO;313;1;Total_Mpio_Ocu_3d_Sep;Técnicos en control de procesos
09;8;ATLANTICO;8433;MALAMBO;421;1;Total_Mpio_Ocu_3d_Sep;Pagadores y cobradores de ventanilla y afines
09;8;ATLANTICO;8433;MALAMBO;432;3;Total_Mpio_Ocu_3d_Sep;Empleados encargados del registro de materiales y de transportes
09;8;ATLANTICO;8433;MALAMBO;522;2;Total_Mpio_Ocu_3d_Sep;Comerciantes y vendedores de tiendas y almacenes
09;8;ATLANTICO;8433;MALAMBO;541;2;Total_Mpio_Ocu_3d_Sep;Personal de los servicios de protección
09;8;ATLANTICO;8433;MALAMBO;612;1;Total_Mpio_Ocu_3d_Sep;Criadores y trabajadores pecuarios calificados de la cría de animales para el mercado y afines
09;8;ATLANTICO;8433;MALAMBO;721;1;Total_Mpio_Ocu_3d_Sep;Moldeadores soldadores chapistas caldereros montadores de estructuras metálicas y afines
09;8;ATLANTICO;8433;MALAMBO;723;1;Total_Mpio_Ocu_3d_Sep;Mecánicos y reparadores de máquinas
09;8;ATLANTICO;8433;MALAMBO;754;2;Total_Mpio_Ocu_3d_Sep;Otros oficiales operarios y artesanos de artes mecánicas y de otros oficios
09;8;ATLANTICO;8433;MALAMBO;818;1;Total_Mpio_Ocu_3d_Sep;Otros operadores de máquinas y de instalaciones fijas
09;8;ATLANTICO;8433;MALAMBO;834;1;Total_Mpio_Ocu_3d_Sep;Operadores de equipos pesados móviles
09;8;ATLANTICO;8433;MALAMBO;962;1;Total_Mpio_Ocu_3d_Sep;Otras ocupaciones elementales
09;8;ATLANTICO;8436;MANATI;214;1;Total_Mpio_Ocu_3d_Sep;Ingenieros (excluyendo electrotecnólogos)
09;8;ATLANTICO;8436;MANATI;524;1;Total_Mpio_Ocu_3d_Sep;Otros vendedores
09;8;ATLANTICO;8520;PALMAR DE VARELA;;5;Total_Mpio_Ocu_3d_Sep;
09;8;ATLANTICO;8520;PALMAR DE VARELA;213;1;Total_Mpio_Ocu_3d_Sep;Profesionales en ciencias biológicas
09;8;ATLANTICO;8520;PALMAR DE VARELA;311;1;Total_Mpio_Ocu_3d_Sep;Técnicos en ciencias físicas y en ingeniería
09;8;ATLANTICO;8520;PALMAR DE VARELA;723;1;Total_Mpio_Ocu_3d_Sep;Mecánicos y reparadores de máquinas
09;8;ATLANTICO;8549;PIOJO;541;1;Total_Mpio_Ocu_3d_Sep;Personal de los servicios de protección
09;8;ATLANTICO;8560;PONEDERA;;2;Total_Mpio_Ocu_3d_Sep;
09;8;ATLANTICO;8560;PONEDERA;213;4;Total_Mpio_Ocu_3d_Sep;Profesionales en ciencias biológicas
09;8;ATLANTICO;8560;PONEDERA;541;2;Total_Mpio_Ocu_3d_Sep;Personal de los servicios de protección
09;8;ATLANTICO;8560;PONEDERA;612;1;Total_Mpio_Ocu_3d_Sep;Criadores y trabajadores pecuarios calificados de la cría de animales para el mercado y afines
09;8;ATLANTICO;8560;PONEDERA;711;1;Total_Mpio_Ocu_3d_Sep;Oficiales y operarios de la construcción (obra gruesa) y afines
09;8;ATLANTICO;8573;PUERTO COLOMBIA;;2;Total_Mpio_Ocu_3d_Sep;
09;8;ATLANTICO;8573;PUERTO COLOMBIA;213;1;Total_Mpio_Ocu_3d_Sep;Profesionales en ciencias biológicas
09;8;ATLANTICO;8573;PUERTO COLOMBIA;522;10;Total_Mpio_Ocu_3d_Sep;Comerciantes y vendedores de tiendas y almacenes
09;8;ATLANTICO;8573;PUERTO COLOMBIA;524;5;Total_Mpio_Ocu_3d_Sep;Otros vendedores
09;8;ATLANTICO;8573;PUERTO COLOMBIA;911;1;Total_Mpio_Ocu_3d_Sep;Limpiadores y asistentes domésticos de hoteles y oficinas
09;8;ATLANTICO;8634;SABANAGRANDE;;1;Total_Mpio_Ocu_3d_Sep;
09;8;ATLANTICO;8634;SABANAGRANDE;213;1;Total_Mpio_Ocu_3d_Sep;Profesionales en ciencias biológicas
09;8;ATLANTICO;8634;SABANAGRANDE;432;1;Total_Mpio_Ocu_3d_Sep;Empleados encargados del registro de materiales y de transportes
09;8;ATLANTICO;8638;SABANALARGA;;25;Total_Mpio_Ocu_3d_Sep;
09;8;ATLANTICO;8638;SABANALARGA;213;3;Total_Mpio_Ocu_3d_Sep;Profesionales en ciencias biológicas
09;8;ATLANTICO;8638;SABANALARGA;214;1;Total_Mpio_Ocu_3d_Sep;Ingenieros (excluyendo electrotecnólogos)
09;8;ATLANTICO;8638;SABANALARGA;215;1;Total_Mpio_Ocu_3d_Sep;Ingenieros en electrotecnología
09;8;ATLANTICO;8638;SABANALARGA;222;1;Total_Mpio_Ocu_3d_Sep;Profesionales de enfermería y partería
09;8;ATLANTICO;8638;SABANALARGA;432;5;Total_Mpio_Ocu_3d_Sep;Empleados encargados del registro de materiales y de transportes
09;8;ATLANTICO;8638;SABANALARGA;512;3;Total_Mpio_Ocu_3d_Sep;Cocineros
09;8;ATLANTICO;8638;SABANALARGA;541;8;Total_Mpio_Ocu_3d_Sep;Personal de los servicios de protección
09;8;ATLANTICO;8638;SABANALARGA;711;4;Total_Mpio_Ocu_3d_Sep;Oficiales y operarios de la construcción (obra gruesa) y afines
09;8;ATLANTICO;8638;SABANALARGA;721;2;Total_Mpio_Ocu_3d_Sep;Moldeadores soldadores chapistas caldereros montadores de estructuras metálicas y afines
09;8;ATLANTICO;8638;SABANALARGA;731;5;Total_Mpio_Ocu_3d_Sep;Artesanos
09;8;ATLANTICO;8638;SABANALARGA;751;1;Total_Mpio_Ocu_3d_Sep;Oficiales y operarios de procesamiento de alimentos y afines
09;8;ATLANTICO;8638;SABANALARGA;818;1;Total_Mpio_Ocu_3d_Sep;Otros operadores de máquinas y de instalaciones fijas
09;8;ATLANTICO;8638;SABANALARGA;834;3;Total_Mpio_Ocu_3d_Sep;Operadores de equipos pesados móviles
09;8;ATLANTICO;8685;SANTO TOMAS;;1;Total_Mpio_Ocu_3d_Sep;
09;8;ATLANTICO;8685;SANTO TOMAS;213;1;Total_Mpio_Ocu_3d_Sep;Profesionales en ciencias biológicas
